Product_Name,Ratings,Reviews,Product_ID,Sentiment_Score,Sentiment
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,oppo reno balanced phone every one gamer photographer do not struck hype created youtube several free costly device think every device gaming device photography phone cannot understand requirement people update full review daysnow look like balanced phone upgrade realm xt fantastic phone device super desplycamera design performance balanced,134,0.9169,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",4.0,nice slim camera sup,134,0.4215,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,premium phone camera good especially night photography performance wise excellent,134,0.8658,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,lovely camera love overall display design really like reno series,134,0.8955,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",4.0,best quality,134,0.6369,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",4.0,good quality camera,134,0.4404,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",4.0,writing review using phone one week  camera good normal use screen refresh good default setting also display look like flagship phone processor does not disappoint per normal use gamer have not tested gaming phone handy light weighted fingerprint scanner fast con battery disappoint drain quickly even normal use also does not perform like  battery sometimes screen lock malfunction turn display tap screen click power button twice thrice turn display overall review phone considered good price around   much higher that is think gamers social medium user recommended buy phone battery performance average notice quick fall percentage average use,134,0.9546,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",4.0,facing microphone issue video call unit,134,0.0,Neutral
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,love oppo reno ,134,0.6369,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,camera good decent battery back fast charging till lag design good attractive  working properly good smart phone,134,0.8979,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,oppo reno  great mirage smartphone offer lot value money sleek stylish design vibrant moved display powerful processor longlasting battery camera also decent although best class overall oppo reno  great choice anyone looking reliable affordable  phone  con oppo reno   sleek stylish design vibrant moved display powerful processor longlasting battery decent camera  connectivity con average camera performance minor heating issue preinstalled bloatware overall oppo reno  great mirage smartphone offer lot value money you are looking reliable affordable  phone oppo reno  great option,134,0.9897,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,camera sound quality good dropped water working normally gaming also good everything good thankyou oppooppo always king last mobile oppo reno  purchased one oppo   purchased working condition,134,0.8271,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,good product camera need improve,134,0.7003,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,awesome mobile super camera,134,0.8402,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,awesome,134,0.6249,Positive
"OPPO Reno10 5G (Ice Blue, 256 GB)",5.0,best phone price battery camera display design performance top notch will not get telephone lens within price bracket got phone last satisfies requirement phone,134,0.8316,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,nice camera good display,135,0.6908,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,personal review handset using plus best main camera good performance nice design super display minus battery getting fast front camera reached expectation,135,0.9349,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,design slick front camera must improved rear camera less dslr,135,0.4767,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,back camera quality good front camera quality good expected may better price,135,0.8271,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,we good display,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,great,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,okay battery draining fast,135,0.2263,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,phone good battery draining fast,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,amazing phone price range camera  telephone sense super,135,0.8271,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,awesome picture quality,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,camera performance,135,0.0,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,oppo reno  great smartphone worth money think sorted year great purchase  con oppo reno   premium curved smooth touch display sleek stylish look moved display fast processor good battery backup wow portrait mode telephone camera fast  connectivity display finger print quick con lot adjustment perfect camera photography minor heating issue gaming whatsapp charting together many preinstalled apps might find good overall oppo reno  great mirage smartphone offer lot worth you are looking reliable affordable  phone long term oppo reno  great option,135,0.9867,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good phone good feature good,135,0.8271,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good product,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice picture,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice product,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,amazing amazing amazing look classy beautiful attractive loved oppo model must buy camera battery design performance jay jagannath jay maa raja,135,0.9776,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,best wish oppo reno  series wonderful display awesome good profomens sound super fine,135,0.9729,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,super mobile,135,0.5994,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,awesome,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,great phone,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good phn,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera lover do not buy wise good,135,-0.0413,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,display camera performance like battery performance hate,135,-0.296,Negative
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,much needed fix battery performance,135,0.0,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good camera quality,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",3.0,does not meet expectation display overall good experience battery drain fast camera parameter average design fine performance matter best price phone are thousand similar performance like moto edge neo,135,0.8885,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,back camera job well front camera worst design awesome display upto mark comparison samsung phone battery drainage fast fast charging good slippery design priced in sound quality awesome loud clear display awesome daylight also,135,0.9413,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",3.0,do not like battery like realm mobile,135,-0.4973,Negative
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera better battery drain problem,135,0.0516,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,front camera quality improve,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,best phone,135,0.6369,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,classic elegant design good quality display sound battery life average according usage,135,0.7184,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,light weight screen quality good sound loud clear camera mark portrait mode good overall one best mobile phone budget,135,0.9118,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,phone average good price range performance better price range,135,0.7003,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,overall super phone term everyday usagescamera performance good good booming capability dedicated telephone lensebattery back charging decent display quality also good issuing outdoor usage sound quality found enough best oppo,135,0.9628,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,best smartphone price range compare phone  you see overall build quality performance autofocus camera video action mode awesome iam happy picture amazing,135,0.9501,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice phone portrait camera awesome charged approx minute totally value money,135,0.8313,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,zoom shot   ,135,0.0,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,simply awesome,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good quality nice product,135,0.6908,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,product good,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,ever awesome,135,0.6249,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,i  happy,135,0.5719,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera super,135,0.5994,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",2.0,front camera quality bad otherwise phone look good battery draining fast,135,-0.1531,Negative
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good camera good looking phone,135,0.7003,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice oppo reno  thank flipkart arranged perfect phone,135,0.8402,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,best market camera ,135,0.6369,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good camera,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good phone grab,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good phone got  card offer flipkart coin decent camera good bad happy telephone lens performance really good day day task smooth lang test gam  working fine airtel network issue good design like curve display plus hertz great combination thinking buy moto edge neo went oppo one previous phone brand good service overall good option are good camera,135,0.9796,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,design good display goodcamra goodbye battery average,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,get phone  okay round phonecamera battery performance design good average good,135,0.7717,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good experience,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,battery life hour sleek performance super camera nice,135,0.7717,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,premium phone super camera fast charging green cover,135,0.5994,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,camera awesome fast charging style regain good performance light weight mobile,135,0.7906,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,range  best smart phone compare others like realm vivo moto et,135,0.8555,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,do not buy phones battery drain fast totally disappointed phone,135,-0.5256,Negative
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,hand feel design phone super camera good network excellent battery excellent processor average,135,0.9545,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice phone display good quality,135,0.6908,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,wow super quality nice phone,135,0.8885,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,mobil super meet camera charging,135,0.5994,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,were were nice product,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice phone good performance battery draining vastly,135,0.6908,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,awesome product really loved gifted wife,135,0.8516,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,good product,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,phone functioning good display awesome,135,0.7906,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,front camera picture quality worse display intensity low sun,135,-0.6369,Negative
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,phone good battery drain fast,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,okay,135,0.2263,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,nice phone,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,doubt camera design awesome,135,0.3818,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,nice,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",3.0,front camera good back camera average battery performance poor design and performance better star rating,135,0.4019,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,phone minor issue like heating multiple apps used together camera need adjusted great photography battery last day continuous use see challenge regular life performance really good everything fast far better last vivo mobile used go buy great performance phone,135,0.9524,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",3.0,battery fast draining,135,0.0,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",3.0,purchased mobile facing battery drain heating issue also user interface shownews software version update hope solve upcoming update,135,0.5719,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",5.0,amazing camera clear photo,135,0.7506,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,rounder phone everything balanced battery backup good manageable,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,battery fast drawing,135,0.0,Neutral
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good rear camera bad front camera back camera like dslr,135,0.2263,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,good product battery back good,135,0.7003,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera primary improvement,135,0.4588,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,phone impressive back camera performance good front camera little bit disappointing battery backup great sound ultimatephone performance good,135,0.8828,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera really good specially back camera long lasting battery average use performance upto market processor snapdragon lang slightly heavy use thing according price option available market okay oppo lover,135,0.8357,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera quality good and also display working smooth faster,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera quality impressive,135,0.5106,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,camera quality good battery backup normally fast draining,135,0.4404,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,nice product,135,0.4215,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,battery capacity low wise good phone,135,0.5994,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,battery charger fast  phone sa good good design performance camera also god,135,0.7845,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,awesome camera good display super fast charging good battery backup design okay,135,0.9403,Positive
"OPPO Reno11 5G (Wave Green, 128 GB)",4.0,hate battery backup love display camera decent,135,0.128,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,best ever phone,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,amazing,136,0.5859,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,top,136,0.2023,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,style fabulous feel premium handy,136,0.5267,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,camera clarity super color future excellent,136,0.8834,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,nice phone grip nicequite fancy microscopy lens interesting,136,0.6705,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,mobile good smooth display camera upto mark battery run day full charge display finger fastslow sometimes recognisebut outer look great you want best camera budget android go vivo blindly best camera best editing feature switched vivo oppo really disappointed,136,0.9552,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,best,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good experience,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,liked design fabulous suit hand camera fine wide angle option microscope something new battery drain fast functioning smoothly major drawback light weight orange colour best  available sim slot available,136,0.9371,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,design superbthe display quality excellentthe battery goodbye camera quality goodbye performance overall fantastic normal userthis phone gaming lover normal user phoneprice little bit less actual price satisfied phone oppo rock,136,0.8731,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice phone,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,excellent,136,0.5719,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,one day battery backup full use good,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,average performancegoo,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,love,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,rear camera good detailed image front camera both mode awesome skintone need little bit improvement battery backup perfect design premium light gaming smartphone handy smartphone notification light microscope lens unique sound mark,136,0.9249,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,camera performance good daylight overall phone performance also good,136,0.7003,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,lowlight camera good daylight okay impressive battery backup normal display good,136,0.7906,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,nice mobile,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,nice product,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,nice,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,good,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,amazing camera look awesome,136,0.836,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,good,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,phone good thought camera bad megapixel,136,-0.1531,Negative
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,awesome phone awesome feature remember thing buy phone awesome look awesome camera high battery phone become slim and awesome,136,0.9702,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,excellent work,136,0.5719,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,camera good,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,awesome mobile,136,0.6249,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,sexy,136,0.5267,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,premium look,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice mobile thank flipkart fast delivery,136,0.6486,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,oppo   mobile phone good happy,136,0.765,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,phone nice sound good display good camera okay type zoom image got broken battery good,136,0.8519,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,phone really nice term taking selfie photo nature light plus battery back also good,136,0.7178,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,awesome,136,0.6249,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice product,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,product soo wonderful,136,0.5719,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,mobile beautiful,136,0.5994,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,goodmobail,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice mobile,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,good product,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,good phone camera,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,wow super quality best mobile,136,0.9169,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice mobile phone,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,best phone buy offer happy microscope very nice,136,0.8999,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,charge day next level nice,136,0.4215,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,ny camera,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good product,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice product amazing,136,0.765,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,best one,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,awesome phone,136,0.6249,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,unbelievable awesome,136,0.7096,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,awesome mobility camera battery performance great overall perfect mobile middle class,136,0.9169,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,nice camera range really loved design also good battery backup gameplay frames per second low improved,136,0.8977,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,bad,136,-0.5423,Negative
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,best price smart phone camera best priformence bild quality super,136,0.9432,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice project nice,136,0.6808,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,meta phone successful raja,136,0.5859,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice phone thank you flipkart fast delivery exchange policy good,136,0.802,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good phone happy,136,0.765,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,fabulous,136,0.5267,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,some,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,appear rubber remove,136,0.0,Neutral
"OPPO F21 Pro (Sunset Orange, 128 GB)",3.0,writing review using product week processor slow app refresh rate poor camera average design look good touch response good per phone cost battery life good  phone support  charging speed good overall get good phone  range good one cost,136,0.9432,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,camera medium phone performance best,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,hailed recommend,136,0.5267,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",4.0,oppo mean best camera ever,136,0.6369,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,phone camera good battery average display also good smooth,136,0.7003,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,like product,136,0.3612,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,super,136,0.5994,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,we good product,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,fine,136,0.2023,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good camera quality safest ram comfortable phone,136,0.836,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,good morning,136,0.4404,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,satisfy,136,0.4588,Positive
"OPPO F21 Pro (Sunset Orange, 128 GB)",5.0,nice good battery nice design,136,0.8176,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,super phone impressed thanks flipkart,137,0.872,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,best price,137,0.6369,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice phone,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,good phone design camera better,137,0.7003,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,oppo  ,137,0.0,Neutral
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,liked product,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,super,137,0.5994,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,fantastic,137,0.5574,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice product fast delivery thanks flipkart,137,0.6908,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",3.0,super,137,0.5994,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,product really good product,137,0.4927,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,awesome phone thanks oppo flipkart,137,0.7906,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice photo click,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,good,137,0.4404,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice camera beautiful phone,137,0.7717,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice camera,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,oppo mobil super flipkart delivery fast flipkart shopping like,137,0.7506,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,good product best quality,137,0.7964,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,good phone camera quality good,137,0.7003,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",3.0,right choice price high,137,0.0,Neutral
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,thanks,137,0.4404,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,nice,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,especially ordered sakuntala everything seemed fine look stylish premium camera bit weak,137,-0.2732,Negative
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,beautiful look good performance affordable price thanks flipkart,137,0.8658,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,decent photo,137,0.0,Neutral
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,fantastic,137,0.5574,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,look very nice,137,0.4754,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,good product,137,0.4404,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,must,137,0.0,Neutral
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,vary good mobile really beautiful,137,0.796,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,okay,137,0.2263,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,good,137,0.4404,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,please buy item flipkart,137,0.3182,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,quality good also performance awesome,137,0.7906,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",1.0,camera quality phone bad comparison show battery also working good last phone worth money,137,0.0772,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,i  happy,137,0.5719,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,nice product,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",1.0,front camera poor,137,-0.4767,Negative
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",3.0,okay,137,0.2263,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,great phone,137,0.6249,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,awesome mobile,137,0.6249,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",2.0,poor camera quality expected price range do not buy battery level poor,137,-0.7351,Negative
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",4.0,nice phone specially circular light around rear camera breathing light,137,0.4215,Positive
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,front camera selfie,137,0.0,Neutral
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",5.0,product nice flipkart delivery service late satisfied you,137,0.6808,Positive
